step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
100,424.943,0.652699,0.653172,0.626448,0.679897,26,0.00010070,4,0.093210,0.128241,0.058180,0.885803,0.846423,0.925184,0.713119,0.706785,0.719453,0.028322,0.011413,0.289712,0.276491,0.000000,6,0,0,0,0
110,439.032,0.627228,0.666873,0.630206,0.703540,26,0.00007381,4,0.091408,0.130942,0.051874,0.889645,0.844794,0.934495,0.726381,0.712727,0.740036,0.028920,0.010212,0.283638,0.256697,0.000000,6,0,0,0,0
120,452.925,0.602236,0.679535,0.637144,0.721926,26,0.00012817,4,0.090996,0.132022,0.049970,0.891715,0.845277,0.938153,0.739632,0.721262,0.758001,0.029150,0.009738,0.274863,0.238637,0.000000,6,0,0,0,0
130,466.957,0.567991,0.698670,0.651744,0.745595,26,0.00015512,4,0.091654,0.136668,0.046639,0.893928,0.844250,0.943605,0.760593,0.740817,0.780369,0.030298,0.009028,0.256493,0.217180,0.000000,6,0,0,0,0
140,480.808,0.524476,0.720979,0.671251,0.770708,26,0.00043259,4,0.093080,0.139045,0.047115,0.895483,0.846126,0.944839,0.785802,0.764585,0.807020,0.030660,0.009361,0.232562,0.189769,0.000000,6,0,0,0,0
150,681.485,0.474913,0.746633,0.691631,0.801634,29,0.00027447,3,0.095463,0.142502,0.048424,0.896368,0.847214,0.945523,0.815321,0.790190,0.840452,0.031459,0.009553,0.207121,0.156298,0.000000,8,1,0,0,0
160,697.208,0.424103,0.772029,0.709006,0.835052,29,0.00029964,3,0.093708,0.137208,0.050208,0.900212,0.854575,0.945849,0.841633,0.806288,0.876978,0.030113,0.009730,0.191367,0.120252,0.000000,8,1,0,0,0
170,712.814,0.396756,0.786548,0.719862,0.853234,29,0.00022153,3,0.090722,0.129213,0.052231,0.903933,0.862844,0.945022,0.855339,0.812878,0.897799,0.028671,0.010251,0.185112,0.099870,0.000000,8,1,0,0,0
180,728.508,0.376694,0.796046,0.727456,0.864635,29,0.00025889,3,0.087069,0.123812,0.050327,0.907982,0.868472,0.947493,0.862837,0.817524,0.908150,0.027278,0.009870,0.180166,0.089592,0.000000,8,1,0,0,0
190,744.107,0.360326,0.803780,0.731325,0.876235,29,0.00027140,2,0.085064,0.122299,0.047829,0.910402,0.870317,0.950487,0.869454,0.820765,0.918144,0.026631,0.009312,0.176948,0.079429,0.000000,8,1,0,0,0
200,968.371,0.341213,0.814302,0.742041,0.886563,32,0.00023440,4,0.084479,0.123271,0.045687,0.912097,0.871161,0.953033,0.880290,0.833513,0.927067,0.026620,0.009031,0.164825,0.071513,0.000000,10,2,0,0,0
210,985.777,0.323159,0.823130,0.747941,0.898319,32,0.00033960,4,0.077745,0.115277,0.040214,0.918662,0.878584,0.958740,0.884303,0.834162,0.934444,0.025226,0.007758,0.163048,0.063822,0.000000,10,2,0,0,0
220,1003.229,0.303506,0.833487,0.761498,0.905477,32,0.00056062,4,0.075935,0.113440,0.038430,0.921365,0.881996,0.960734,0.894078,0.847882,0.940274,0.024696,0.007348,0.150364,0.058254,0.000000,10,2,0,0,0
230,1020.659,0.286567,0.841730,0.774586,0.908873,32,0.00088396,5,0.075715,0.109551,0.041880,0.922295,0.886944,0.957646,0.903189,0.859443,0.946936,0.024117,0.007835,0.138330,0.051581,0.000000,10,2,0,0,0
240,1037.767,0.269544,0.850800,0.783942,0.917659,32,0.00113350,4,0.074498,0.110091,0.038905,0.924246,0.887701,0.960791,0.911804,0.870246,0.953361,0.024092,0.007283,0.127891,0.045219,0.000000,10,2,0,0,0
250,1276.215,0.250940,0.861339,0.799725,0.922953,34,0.00128378,5,0.067782,0.099395,0.036169,0.930995,0.898432,0.963558,0.917774,0.879213,0.956336,0.021951,0.007102,0.119002,0.042608,0.000000,12,3,1,0,0
260,1294.402,0.228325,0.872476,0.810896,0.934056,34,0.00098270,5,0.065322,0.098639,0.032005,0.934091,0.900317,0.967865,0.927416,0.890882,0.963950,0.021566,0.006198,0.107057,0.034818,0.000000,12,3,1,0,0
270,1312.184,0.209182,0.882583,0.825025,0.940141,34,0.00077913,5,0.062094,0.096586,0.027603,0.937881,0.903539,0.972222,0.935401,0.904710,0.966092,0.021037,0.005374,0.093149,0.033024,0.000000,12,3,1,0,0
280,1330.040,0.194292,0.889139,0.836563,0.941715,34,0.00077593,5,0.059733,0.092697,0.026770,0.940495,0.907930,0.973060,0.940517,0.914110,0.966924,0.019830,0.005136,0.083656,0.031754,0.000000,12,3,1,0,0
290,1347.903,0.187034,0.893790,0.846062,0.941518,34,0.00075220,6,0.055886,0.086430,0.025342,0.944236,0.914052,0.974421,0.942283,0.919188,0.965378,0.018652,0.005022,0.079023,0.033508,0.000000,12,3,1,0,0
300,1594.843,0.168807,0.902924,0.856873,0.948975,35,0.00081463,6,0.053377,0.085458,0.021297,0.947175,0.915851,0.978498,0.949642,0.930099,0.969185,0.018032,0.004218,0.068115,0.029814,0.000000,15,3,3,0,0
310,1613.369,0.162096,0.906039,0.865560,0.946518,35,0.00073913,6,0.051688,0.080056,0.023319,0.948805,0.921120,0.976490,0.951722,0.934853,0.968590,0.017330,0.004281,0.063692,0.029395,0.000000,15,3,3,0,0
320,1631.934,0.151102,0.912868,0.875050,0.950686,35,0.00064809,3,0.048430,0.073898,0.022963,0.952014,0.927094,0.976933,0.956116,0.939715,0.972516,0.016250,0.004419,0.058270,0.026440,0.000000,15,3,3,0,1
330,1650.407,0.136175,0.919898,0.885383,0.954413,35,0.00075596,4,0.046101,0.071737,0.020464,0.954567,0.929713,0.979421,0.961421,0.948898,0.973944,0.015401,0.004018,0.048890,0.024152,0.000000,15,3,3,0,1
340,1669.160,0.122058,0.928036,0.899120,0.956953,35,0.00055843,5,0.043804,0.067740,0.019869,0.957069,0.934090,0.980048,0.967996,0.960026,0.975967,0.014752,0.003826,0.038251,0.022625,0.000000,15,3,3,0,1
350,1929.820,0.126390,0.924872,0.905073,0.944670,36,0.00018251,5,0.050545,0.073250,0.027841,0.951003,0.929879,0.972126,0.971170,0.971370,0.970970,0.016003,0.005264,0.027676,0.027548,0.000000,17,3,4,0,1
360,1949.080,0.111845,0.932803,0.912323,0.953282,36,0.00026326,1,0.041049,0.063418,0.018679,0.959885,0.938643,0.981128,0.970635,0.970182,0.971089,0.013515,0.003688,0.028208,0.027047,0.000000,17,3,4,0,1
370,1968.263,0.106282,0.935743,0.914320,0.957166,36,0.00027589,4,0.043080,0.066768,0.019393,0.958222,0.935932,0.980512,0.975548,0.975367,0.975729,0.014151,0.003727,0.023330,0.023033,0.000000,17,3,4,1,1
380,1987.632,0.101523,0.938978,0.918452,0.959504,36,0.00026640,2,0.040194,0.063850,0.016538,0.960994,0.938661,0.983327,0.976234,0.977096,0.975372,0.013562,0.003301,0.021545,0.023601,0.000000,17,3,4,1,1
390,2006.740,0.100767,0.939453,0.920407,0.958498,36,0.00034876,3,0.041028,0.061474,0.020583,0.960098,0.940803,0.979392,0.977608,0.976988,0.978227,0.013455,0.003875,0.021489,0.020884,0.000000,17,3,4,1,1
400,2401.995,0.156567,0.909266,0.869494,0.949038,32,0.00034411,3,0.039932,0.059637,0.020226,0.959372,0.939207,0.979538,0.944791,0.921348,0.968233,0.013085,0.003851,0.076205,0.029748,0.000000,17,3,8,1,1
410,2419.184,0.142836,0.916696,0.880094,0.953298,32,0.00066386,3,0.039769,0.060501,0.019036,0.959952,0.939124,0.980781,0.952393,0.933341,0.971446,0.013083,0.003734,0.064752,0.026170,0.000000,17,3,8,1,1
420,2436.475,0.122069,0.928321,0.901619,0.955022,32,0.00105259,2,0.040942,0.060825,0.021059,0.959534,0.940208,0.978861,0.965797,0.956461,0.975134,0.013112,0.004089,0.042572,0.023437,0.000000,17,3,8,1,1
430,2453.536,0.111020,0.933635,0.911932,0.955338,32,0.00136201,4,0.042056,0.061150,0.022963,0.958804,0.940565,0.977043,0.972486,0.967697,0.977275,0.013111,0.004368,0.030949,0.021432,0.000000,17,3,8,1,1
440,2470.510,0.101511,0.939826,0.919992,0.959660,32,0.00145915,1,0.039564,0.058665,0.020464,0.961360,0.943189,0.979531,0.976630,0.973963,0.979298,0.012872,0.003939,0.025048,0.019361,0.000000,17,3,8,1,1
450,2805.951,0.112635,0.933275,0.910878,0.955672,27,0.00134592,2,0.041661,0.060717,0.022606,0.959132,0.940873,0.977392,0.971730,0.966184,0.977275,0.013322,0.004333,0.032746,0.020737,0.000000,17,3,13,1,1
460,2820.502,0.102478,0.938492,0.911504,0.965481,27,0.00115742,1,0.035887,0.058449,0.013325,0.964720,0.942878,0.986563,0.971563,0.964780,0.978346,0.012560,0.002372,0.033608,0.019627,0.000000,17,3,13,1,1
470,2834.774,0.089717,0.946243,0.920714,0.971771,27,0.00111091,3,0.035157,0.058773,0.011541,0.965767,0.943138,0.988396,0.978907,0.974827,0.982986,0.012918,0.002021,0.024022,0.015042,0.000000,17,3,13,1,1
480,2849.241,0.088634,0.946710,0.921539,0.971882,27,0.00099991,2,0.035092,0.058881,0.011303,0.965862,0.943093,0.988631,0.979333,0.975799,0.982867,0.013047,0.001920,0.022846,0.014988,0.000000,17,3,13,1,1
490,2863.830,0.085707,0.948233,0.923296,0.973170,27,0.00092439,3,0.035837,0.060609,0.011065,0.965297,0.941714,0.988880,0.981597,0.979257,0.983938,0.013301,0.001905,0.019680,0.014004,0.000000,17,3,13,1,1
500,3157.098,0.155674,0.910285,0.884258,0.936312,23,0.00095037,3,0.035990,0.057584,0.014396,0.963532,0.941996,0.985069,0.942484,0.935177,0.949792,0.012765,0.002700,0.063008,0.047364,0.000000,17,3,17,1,1
510,3169.450,0.135383,0.921069,0.894308,0.947830,23,0.00091632,4,0.039087,0.061041,0.017133,0.961049,0.939559,0.982539,0.956484,0.948898,0.964069,0.012921,0.003409,0.050007,0.034385,0.000000,17,3,17,1,1
520,3181.964,0.123701,0.927673,0.901007,0.954338,23,0.00099395,2,0.039043,0.061906,0.016181,0.961409,0.939230,0.983589,0.963282,0.956785,0.969780,0.013488,0.003187,0.041757,0.028216,0.000000,17,3,17,1,1
530,3194.390,0.113493,0.933673,0.903505,0.963840,23,0.00088222,2,0.035199,0.060285,0.010113,0.965258,0.940796,0.989719,0.965780,0.957973,0.973587,0.013081,0.001978,0.040589,0.024591,0.000000,17,3,17,1,1
540,3206.794,0.109012,0.937271,0.908227,0.966316,23,0.00102697,2,0.031907,0.057152,0.006663,0.968508,0.943819,0.993197,0.966444,0.960134,0.972754,0.012632,0.001464,0.038745,0.025200,0.000000,17,3,17,1,1
550,3472.279,0.199179,0.888279,0.810839,0.965720,20,0.00146059,3,0.031031,0.048617,0.013444,0.966181,0.945913,0.986449,0.914481,0.850259,0.978703,0.010565,0.002504,0.147925,0.019972,0.000000,17,3,20,1,1
560,3483.044,0.175908,0.901161,0.834208,0.968114,20,0.00231565,1,0.030819,0.050454,0.011184,0.967132,0.945558,0.988705,0.927619,0.876296,0.978941,0.010734,0.002179,0.122225,0.019773,0.000000,17,3,20,1,1
570,3493.661,0.153278,0.912843,0.855525,0.970162,20,0.00160102,1,0.028981,0.049157,0.008804,0.969581,0.948077,0.991084,0.938142,0.897580,0.978703,0.010556,0.001698,0.100792,0.019256,0.000000,17,3,20,1,1
580,3504.362,0.145776,0.917381,0.865913,0.968850,20,0.00131574,1,0.029499,0.050670,0.008328,0.969396,0.947244,0.991547,0.943353,0.909788,0.976919,0.011050,0.001507,0.089309,0.021412,0.000000,17,3,20,1,1
590,3515.107,0.131231,0.923922,0.874677,0.973168,20,0.00148491,1,0.025258,0.043971,0.006544,0.973711,0.954058,0.993364,0.946337,0.913137,0.979536,0.009331,0.001097,0.084810,0.018135,0.000000,17,3,20,1,1
600,3744.917,0.132383,0.924335,0.872795,0.975875,20,0.00133151,1,0.026640,0.047213,0.006068,0.972370,0.950882,0.993858,0.947899,0.914002,0.981797,0.010288,0.001056,0.084110,0.016569,0.000000,17,3,20,1,1
610,3755.719,0.125714,0.927994,0.878678,0.977310,20,0.00135646,1,0.024782,0.042783,0.006782,0.974273,0.955390,0.993155,0.950104,0.916271,0.983938,0.009272,0.001311,0.082200,0.014095,0.000000,17,3,20,1,1
620,3766.360,0.127125,0.927464,0.877407,0.977520,20,0.00119459,1,0.024512,0.043431,0.005592,0.974526,0.954709,0.994343,0.949250,0.915514,0.982986,0.009453,0.001097,0.082901,0.015219,0.000000,17,3,20,1,1
630,3776.997,0.124970,0.929040,0.877950,0.980130,20,0.00105296,1,0.024798,0.043647,0.005949,0.974266,0.954530,0.994003,0.951116,0.916271,0.985961,0.009534,0.001182,0.082464,0.012707,0.000000,17,3,20,1,1
640,3787.641,0.123759,0.929115,0.878208,0.980021,20,0.00100448,1,0.025252,0.044080,0.006425,0.973830,0.954132,0.993528,0.951618,0.916919,0.986318,0.009517,0.001225,0.081709,0.012050,0.000000,17,3,20,1,1
650,4014.740,0.124273,0.928688,0.878402,0.978975,20,0.00101600,1,0.025615,0.043971,0.007258,0.973469,0.954244,0.992694,0.951553,0.917027,0.986080,0.009409,0.001392,0.081399,0.012687,0.000000,17,3,20,1,1
660,4025.432,0.124358,0.928921,0.878069,0.979773,20,0.00121569,1,0.024360,0.042891,0.005830,0.974688,0.955258,0.994119,0.950608,0.915730,0.985485,0.009207,0.001248,0.082731,0.012680,0.000000,17,3,20,1,1
670,4036.069,0.122907,0.929759,0.877859,0.981659,20,0.00112400,1,0.024614,0.043755,0.005473,0.974454,0.954423,0.994486,0.951651,0.916271,0.987032,0.009646,0.001023,0.081873,0.011142,0.000000,17,3,20,1,1
680,4046.728,0.124587,0.929049,0.876087,0.982012,20,0.00120851,3,0.024501,0.043647,0.005354,0.974522,0.954438,0.994606,0.950798,0.914326,0.987269,0.009503,0.001060,0.084067,0.011172,0.000000,17,3,20,1,1
690,4057.479,0.125159,0.928682,0.876579,0.980785,20,0.00122842,2,0.026356,0.043431,0.009280,0.972690,0.954668,0.990712,0.952268,0.914650,0.989887,0.009436,0.001798,0.083859,0.009318,0.000000,17,3,20,1,1
700,4285.065,0.164248,0.905913,0.879749,0.932076,17,0.00083614,2,0.025474,0.035004,0.015943,0.973211,0.962980,0.983442,0.928740,0.910545,0.946936,0.007570,0.002865,0.087828,0.052279,0.000000,17,3,23,1,1
710,4294.476,0.154362,0.910896,0.878143,0.943649,17,0.00084411,1,0.026709,0.039974,0.013444,0.972100,0.958064,0.986137,0.934790,0.913245,0.956336,0.008383,0.002572,0.085145,0.041894,0.000000,17,3,23,1,1
720,4303.934,0.148855,0.913972,0.881954,0.945990,17,0.00096232,2,0.024219,0.035112,0.013325,0.974626,0.962963,0.986290,0.935759,0.912921,0.958596,0.007361,0.002607,0.084874,0.039901,0.000000,17,3,23,1,1
730,4313.395,0.143892,0.917391,0.882770,0.952012,17,0.00096169,2,0.024954,0.035869,0.014039,0.973961,0.962256,0.985666,0.939906,0.914434,0.965378,0.007626,0.002803,0.083873,0.033544,0.000000,17,3,23,1,1
740,4322.914,0.137856,0.921031,0.883267,0.958794,17,0.00097375,2,0.023121,0.035653,0.010589,0.975839,0.962487,0.989190,0.941853,0.914758,0.968947,0.007665,0.002163,0.083396,0.029709,0.000000,17,3,23,1,1
750,4524.867,0.142966,0.917439,0.874624,0.960254,16,0.00073308,2,0.026795,0.041811,0.011779,0.972075,0.956127,0.988022,0.941379,0.911193,0.971565,0.008995,0.002001,0.086999,0.027299,0.000000,17,3,24,1,1
760,4533.975,0.142130,0.917792,0.873203,0.962382,16,0.00041969,2,0.022936,0.036949,0.008923,0.975843,0.960793,0.990894,0.938218,0.905467,0.970970,0.007913,0.001663,0.092306,0.026983,0.000000,17,3,24,1,1
770,4542.960,0.136669,0.921180,0.875638,0.966722,16,0.00047625,2,0.022309,0.036409,0.008209,0.976538,0.961428,0.991648,0.941089,0.907519,0.974658,0.007734,0.001421,0.090878,0.023985,0.000000,17,3,24,1,1
780,4551.873,0.131708,0.923981,0.876431,0.971530,16,0.00046097,2,0.022476,0.037813,0.007139,0.976422,0.960087,0.992757,0.944019,0.909572,0.978465,0.007822,0.001277,0.089280,0.020308,0.000000,17,3,24,1,1
790,4560.755,0.128187,0.926356,0.877370,0.975342,16,0.00042289,2,0.022698,0.036949,0.008447,0.976229,0.960972,0.991485,0.946685,0.909788,0.983581,0.007976,0.001491,0.088340,0.015893,0.000000,17,3,24,1,1
800,4748.758,0.132549,0.922567,0.874403,0.970730,16,0.00037837,3,0.026487,0.040838,0.012136,0.972427,0.957055,0.987799,0.946311,0.910112,0.982510,0.008565,0.002140,0.088230,0.015932,0.000000,17,3,24,1,1
810,4757.685,0.129717,0.924249,0.875325,0.973173,16,0.00029948,3,0.024661,0.038137,0.011184,0.974242,0.959722,0.988763,0.946382,0.908708,0.984057,0.008107,0.001849,0.089399,0.014674,0.000000,17,3,24,1,1
820,4766.612,0.128104,0.925759,0.876469,0.975050,16,0.00027795,3,0.024974,0.039002,0.010946,0.973974,0.958931,0.989018,0.948188,0.910653,0.985723,0.008349,0.001799,0.087890,0.013638,0.000000,17,3,24,1,1
830,4775.570,0.125250,0.928357,0.877158,0.979556,16,0.00036166,2,0.022730,0.038678,0.006782,0.976223,0.959277,0.993170,0.948642,0.911085,0.986199,0.008277,0.001276,0.087285,0.013390,0.000000,17,3,24,1,1
840,4784.514,0.125083,0.927856,0.877810,0.977901,16,0.00037566,1,0.022406,0.038029,0.006782,0.976548,0.959936,0.993159,0.947863,0.911193,0.984533,0.008075,0.001174,0.086979,0.014717,0.000000,17,3,24,1,1
850,4973.569,0.169576,0.903519,0.881590,0.925447,15,0.00036611,1,0.018325,0.032844,0.003807,0.980552,0.965186,0.995918,0.919758,0.910545,0.928971,0.006813,0.000685,0.087773,0.070366,0.000000,17,3,25,1,1
860,4981.978,0.159221,0.909077,0.879787,0.938367,15,0.00032245,2,0.019568,0.035328,0.003807,0.979319,0.962663,0.995974,0.926404,0.910869,0.941939,0.007270,0.000654,0.088299,0.056667,0.000000,17,3,25,1,1
870,4990.408,0.149991,0.913835,0.874454,0.953216,15,0.00020248,2,0.022032,0.039542,0.004521,0.976807,0.958314,0.995301,0.933279,0.909032,0.957525,0.008139,0.000786,0.089476,0.041324,0.000000,17,3,25,1,1
880,4998.791,0.146086,0.916087,0.873880,0.958294,15,0.00014395,2,0.020341,0.036517,0.004164,0.978469,0.961247,0.995691,0.934038,0.905791,0.962284,0.007529,0.000730,0.092734,0.036437,0.000000,17,3,25,1,1
890,5007.142,0.141712,0.918553,0.872466,0.964640,15,0.00018081,1,0.022751,0.039434,0.006068,0.976058,0.958329,0.993787,0.938682,0.906871,0.970494,0.008224,0.001082,0.091551,0.028544,0.000000,17,3,25,1,1
900,5182.292,0.139374,0.920026,0.869962,0.970091,15,0.00018247,1,0.024550,0.042675,0.006425,0.974265,0.955068,0.993462,0.941705,0.907087,0.976324,0.008675,0.001107,0.091965,0.023625,0.000000,17,3,25,1,1
910,5190.628,0.136564,0.921619,0.873039,0.970199,15,0.00013603,2,0.022967,0.039866,0.006068,0.975878,0.957934,0.993822,0.941965,0.907844,0.976086,0.008231,0.001072,0.090969,0.023453,0.000000,17,3,25,1,1
920,5199.059,0.138245,0.920912,0.870693,0.971131,15,0.00015263,1,0.023323,0.041054,0.005592,0.975488,0.956670,0.994306,0.941500,0.906439,0.976562,0.008601,0.001058,0.091871,0.022981,0.000000,17,3,25,1,1
930,5207.447,0.135882,0.921941,0.870777,0.973104,15,0.00018963,2,0.023366,0.042567,0.004164,0.975484,0.955212,0.995757,0.942500,0.907844,0.977156,0.008933,0.000696,0.090713,0.021603,0.000000,17,3,25,1,1
940,5215.700,0.133100,0.923255,0.871108,0.975402,15,0.00020293,1,0.023561,0.041054,0.006068,0.975272,0.956690,0.993855,0.944096,0.906871,0.981321,0.008696,0.000997,0.091889,0.017071,0.000000,17,3,25,1,1
950,5390.804,0.136867,0.921641,0.867305,0.975976,14,0.00014712,1,0.021314,0.037273,0.005354,0.977395,0.960217,0.994573,0.940417,0.899633,0.981202,0.007897,0.000874,0.099381,0.017493,0.000000,17,3,26,1,1
960,5398.580,0.137719,0.920554,0.865155,0.975954,14,0.00019839,1,0.021378,0.038354,0.004402,0.977292,0.959054,0.995529,0.939293,0.898336,0.980250,0.007923,0.000709,0.099454,0.018885,0.000000,17,3,26,1,1
970,5406.351,0.134395,0.923058,0.868849,0.977267,14,0.00016460,1,0.020589,0.036301,0.004878,0.978151,0.961246,0.995057,0.941212,0.900389,0.982035,0.007700,0.000900,0.098136,0.016663,0.000000,17,3,26,1,1
980,5414.161,0.133602,0.924077,0.868270,0.979884,14,0.00015227,1,0.021481,0.037489,0.005473,0.977261,0.960046,0.994476,0.943034,0.900821,0.985247,0.008110,0.000985,0.097850,0.014095,0.000000,17,3,26,1,1
990,5421.739,0.133938,0.923323,0.868676,0.977970,14,0.00014819,1,0.020141,0.035761,0.004521,0.978596,0.961774,0.995419,0.941066,0.899741,0.982391,0.007615,0.000837,0.098581,0.016319,0.000000,17,3,26,1,1
1000,5581.673,0.134940,0.921950,0.866958,0.976942,14,0.00013424,2,0.022810,0.039434,0.006187,0.975910,0.958075,0.993745,0.942066,0.901145,0.982986,0.008183,0.001015,0.097182,0.015858,0.000000,17,3,26,1,1
1010,5589.199,0.134789,0.922671,0.867708,0.977633,14,0.00013658,1,0.021260,0.037165,0.005354,0.977462,0.960341,0.994582,0.941412,0.899957,0.982867,0.007782,0.000948,0.098066,0.016673,0.000000,17,3,26,1,1
1020,5596.596,0.133299,0.923878,0.869892,0.977865,14,0.00012280,2,0.020708,0.036301,0.005116,0.978056,0.961290,0.994822,0.942168,0.901469,0.982867,0.007748,0.000959,0.097048,0.016140,0.000000,17,3,26,1,1
1030,5604.175,0.132375,0.924160,0.871972,0.976348,14,0.00013920,2,0.020320,0.034572,0.006068,0.978476,0.963091,0.993861,0.942195,0.902118,0.982272,0.007434,0.001084,0.096265,0.016637,0.000000,17,3,26,1,1
